Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
2015-05-13;26040;26000;26140;25900;486,26K;0,23%
2015-05-12;25980;26000;26000;25940;161,90K;-0,08%
2015-05-11;26000;25940;26040;25760;348,99K;1,25%
2015-05-08;25680;25540;25680;25320;75,13K;-0,31%
2015-05-07;25760;25920;25920;25140;292,36K;-0,77%
2015-05-06;25960;26000;26160;25780;225,96K;-0,92%
2015-05-05;26200;26000;26420;26000;258,55K;0,92%
2015-05-04;25960;25400;26000;25400;256,08K;3,02%
2015-04-30;25200;26400;26560;25200;7,02M;-4,55%
2015-04-29;26400;26660;26880;26000;3,04M;-1,93%
2015-04-28;26920;26500;26920;26480;78,12K;1,20%
2015-04-27;26600;26760;26800;26480;157,39K;0,38%
2015-04-24;26500;26000;26500;26000;219,97K;2,08%
2015-04-23;25960;25520;25960;25400;81,32K;1,80%
2015-04-22;25500;25000;25500;25000;115,63K;2,41%
2015-04-21;24900;25000;25000;24740;107,58K;-0,80%
2015-04-20;25100;25120;25140;25020;76,07K;-0,48%
2015-04-17;25220;25180;25400;25080;75,79K;-0,08%
2015-04-16;25240;25500;25560;25240;55,93K;-0,63%
2015-04-15;25400;25760;26000;25400;57,09K;-0,63%
2015-04-14;25560;25360;25600;25300;139,29K;0,71%
2015-04-13;25380;24980;25380;24980;24,34K;1,60%
2015-04-10;24980;25020;25100;24980;41,89K;-0,24%
2015-04-09;25040;24820;25040;24800;28,09K;0,97%
2015-04-08;24800;25000;25100;24800;171,10K;-0,80%
2015-04-07;25000;25100;25340;25000;60,17K;-1,34%
2015-04-06;25340;24900;25340;24900;106,81K;3,85%
2015-04-01;24400;24480;24980;24400;125,59K;-0,41%
2015-03-31;24500;24280;24500;24280;188,56K;2,60%
2015-03-30;23880;24100;24100;23880;52,61K;0,34%
2015-03-27;23800;23840;23840;23720;78,64K;-0,75%
2015-03-26;23980;23960;24000;23820;99,40K;-2,04%
2015-03-25;24480;23760;24480;23540;202,67K;4,79%
2015-03-24;23360;24200;24220;23360;417,17K;-6,93%
2015-03-20;25100;25100;25100;24500;134,91K;-0,79%
2015-03-19;25300;25100;25300;24800;173,12K;0,80%
2015-03-18;25100;24500;25100;24500;206,07K;1,62%
2015-03-17;24700;24720;24740;24480;79,86K;0,08%
2015-03-16;24680;24220;24680;24220;105,76K;3,44%
2015-03-13;23860;23800;23960;23700;72,05K;1,97%
2015-03-12;23400;23140;23760;22800;208,93K;4,93%
2015-03-11;22300;23520;23520;22300;45,99K;-4,29%
2015-03-10;23300;22860;23300;22860;23,45K;1,30%
2015-03-09;23000;23500;23500;23000;55,32K;-1,29%
2015-03-06;23300;23960;24320;23300;288,25K;-2,92%
2015-03-05;24000;24360;24360;24000;52,96K;-1,40%
2015-03-04;24340;24420;24420;24240;113,52K;-0,49%
2015-03-03;24460;24480;24680;24400;125,97K;0,08%
2015-03-02;24440;24100;24780;24100;218,96K;-2,55%
2015-02-27;25080;24900;25080;24760;135,16K;1,37%
2015-02-26;24740;24900;24900;24740;83,35K;-0,24%
2015-02-25;24800;25000;25000;24800;203,86K;-1,59%
2015-02-24;25200;25400;25400;24900;90,71K;-1,02%
2015-02-23;25460;25660;25660;25200;162,07K;0,32%
2015-02-20;25380;25500;25500;25200;104,94K;-0,47%
2015-02-19;25500;25400;25500;25400;37,99K;0,16%
2015-02-18;25460;25500;25500;25460;272,66K;0,32%
2015-02-17;25380;25440;25440;25040;106,03K;-0,24%
2015-02-16;25440;25760;25760;25440;40,94K;-1,24%
2015-02-13;25760;25600;25800;25480;81,65K;0,63%
2015-02-12;25600;26040;26040;25500;76,14K;-2,59%
2015-02-11;26280;26420;26420;26280;13,73K;-0,15%
2015-02-10;26320;26500;26580;26320;198,23K;-1,42%
2015-02-09;26700;26720;26720;26700;8,07K;-1,04%
2015-02-06;26980;26900;26980;26700;133,45K;0,30%
2015-02-05;26900;26800;27100;26800;34,40K;0,37%
2015-02-04;26800;27000;27020;26800;95,78K;-0,59%
2015-02-03;26960;27360;27420;26960;24,73K;1,05%
2015-02-02;26680;27480;27480;26680;36,48K;-2,84%
2015-01-30;27460;27100;27460;26820;286,53K;0,00%
2015-01-29;27460;27360;27460;27120;228,31K;0,44%
2015-01-28;27340;27200;27360;27200;42,59K;-0,51%
2015-01-27;27480;27340;27540;27320;94,87K;-0,15%
2015-01-26;27520;27020;27520;27020;61,15K;1,85%
2015-01-23;27020;27000;27100;27000;79,93K;0,45%
2015-01-22;26900;26580;26900;26540;25,91K;1,59%
2015-01-21;26480;26580;26580;26300;31,48K;-0,08%
2015-01-20;26500;26380;26500;26380;5,31K;0,00%
2015-01-19;26500;25760;26500;25760;29,01K;0,38%
2015-01-16;26400;26400;26400;26400;3,56K;-0,45%
2015-01-15;26520;26460;26540;26460;3,40K;1,22%
2015-01-14;26200;26400;26600;26000;255,31K;-2,96%
2015-01-13;27000;27000;27200;26900;40,34K;1,12%
2015-01-09;26700;26400;26700;26400;358,96K;0,38%
2015-01-08;26600;26780;26980;26500;35,42K;-2,21%
2015-01-07;27200;27040;27200;27000;11,47K;-0,95%
2015-01-06;27460;27260;27460;26700;156,02K;0,73%
2015-01-05;27260;27600;27700;27260;263,71K;-1,37%
2015-01-02;27640;27640;27640;27640;0,24K;0,00%
2014-12-30;27640;27500;27640;27500;11,80K;0,51%
2014-12-29;27500;27940;27940;27500;107,50K;-1,79%
2014-12-26;28000;28480;28480;28000;6,69K;0,00%
2014-12-24;28000;28500;28600;28000;29,36K;-1,06%
2014-12-23;28300;28380;28500;28180;108,51K;0,14%
2014-12-22;28260;27140;28260;27140;131,08K;4,13%
2014-12-19;27140;27140;27300;27080;37,85K;-0,59%
2014-12-18;27300;27300;27400;27280;33,52K;2,25%
2014-12-17;26700;25800;27000;25800;322,98K;3,49%
2014-12-16;25800;25200;25800;25200;264,50K;3,12%
2014-12-15;25020;25400;25400;25000;111,24K;-1,81%
2014-12-12;25480;25800;25800;25420;85,85K;-3,12%
2014-12-11;26300;27000;27000;26300;189,25K;-4,01%
2014-12-10;27400;27600;27700;27400;205,44K;-0,72%
2014-12-09;27600;27320;27600;27320;12,97K;-0,86%
2014-12-05;27840;27520;27860;27520;144,43K;1,16%
2014-12-04;27520;28120;28120;27520;68,75K;-3,17%
2014-12-03;28420;28200;28420;27920;324,82K;1,28%
2014-12-02;28060;27780;28300;27780;368,37K;1,01%
2014-12-01;27780;27600;27780;27440;171,22K;0,65%
2014-11-28;27600;28040;28400;27500;76,65K;-1,57%
2014-11-27;28040;28600;28600;28040;32,18K;-2,16%
2014-11-26;28660;28800;28900;28660;111,17K;-0,49%
2014-11-25;28800;29160;29200;28800;841,51K;-0,69%
2014-11-24;29000;29320;29360;28900;659,00K;2,69%
2014-11-21;28240;29160;29400;28240;212,57K;-2,96%
2014-11-20;29100;28900;29100;28840;96,66K;0,21%
2014-11-19;29040;29080;29100;28800;208,52K;1,04%
2014-11-18;28740;29100;29120;28740;146,54K;-0,90%
2014-11-14;29000;28920;29000;28740;207,51K;-0,68%
2014-11-13;29200;29180;29260;29000;129,35K;0,00%
2014-11-12;29200;28960;29200;28960;96,49K;0,69%
2014-11-11;29000;28080;29000;28080;115,02K;0,00%
2014-11-10;29000;28800;29000;28800;56,37K;1,40%
2014-11-07;28600;28520;28900;28520;56,52K;-0,69%
2014-11-06;28800;28380;28800;28380;152,56K;2,13%
2014-11-05;28200;28820;28820;28000;270,93K;0,71%
2014-11-04;28000;27880;28000;27840;41,37K;-0,71%
2014-10-31;28200;28800;28800;27820;101,94K;1,44%
2014-10-30;27800;27600;28000;27500;507,46K;1,09%
2014-10-29;27500;27600;27600;27460;773,64K;0,00%
2014-10-28;27500;27400;27560;27320;540,41K;1,18%
2014-10-27;27180;27100;27180;27100;41,41K;-1,16%
2014-10-24;27500;27500;27500;27300;309,41K;-0,36%
2014-10-23;27600;27760;27760;27500;751,08K;0,36%
2014-10-22;27500;27840;27840;27500;222,05K;-1,29%
2014-10-21;27860;27800;27860;27760;34,29K;-0,50%
2014-10-20;28000;27920;28000;27800;242,70K;0,07%
2014-10-17;27980;27700;28000;27700;288,95K;2,34%
2014-10-16;27340;27700;27700;27340;190,27K;0,29%
2014-10-15;27260;27500;27500;27100;64,82K;-1,94%
2014-10-14;27800;27900;28040;27800;42,37K;-1,49%
2014-10-10;28220;28500;28540;28220;208,47K;-0,91%
2014-10-09;28480;28660;28960;28360;63,38K;-0,07%
2014-10-08;28500;27800;28500;27600;237,07K;1,35%
2014-10-07;28120;28200;28200;27900;180,67K;0,43%
2014-10-06;28000;27800;28180;27800;149,30K;0,72%
2014-10-03;27800;27240;27800;27240;6,73K;2,66%
2014-10-02;27080;27320;27320;27000;114,19K;-2,66%
2014-10-01;27820;27620;27820;27620;2,26K;0,51%
2014-09-30;27680;27800;27800;27680;70,43K;0,22%
2014-09-29;27620;27860;27860;27620;52,04K;-0,86%
2014-09-26;27860;28000;28000;27760;48,04K;0,58%
2014-09-25;27700;28100;28100;27500;75,72K;-1,84%
2014-09-24;28220;28500;28500;28220;30,14K;-0,91%
2014-09-23;28480;28500;28580;28100;53,97K;-0,42%
2014-09-22;28600;28780;28780;28300;153,44K;0,35%
2014-09-19;28500;28400;28500;28200;148,76K;0,35%
2014-09-18;28400;28120;28440;28120;104,01K;0,07%
2014-09-17;28380;28520;28600;28280;109,86K;-0,49%
2014-09-16;28520;28500;28600;28500;114,05K;0,07%
2014-09-15;28500;28580;28700;28440;202,51K;-1,04%
2014-09-12;28800;28500;28800;28340;11,03K;1,05%
2014-09-11;28500;28680;28700;28500;51,03K;-0,63%
2014-09-10;28680;28500;28700;28480;250,87K;1,63%
2014-09-09;28220;29020;29020;28220;157,33K;-3,36%
2014-09-08;29200;29440;29440;29020;167,80K;-0,82%
2014-09-05;29440;29260;29680;29260;29,40K;-0,67%
2014-09-04;29640;29960;30000;29440;276,68K;-1,13%
2014-09-03;29980;29700;29980;29680;65,15K;0,94%
2014-09-02;29700;29600;29700;29460;44,33K;0,68%
2014-09-01;29500;29500;29500;29380;108,11K;0,00%
2014-08-29;29500;29000;29500;29000;144,80K;1,72%
2014-08-28;29000;29020;29020;28920;49,34K;0,00%
2014-08-27;29000;29000;29120;28800;99,42K;-0,75%
2014-08-26;29220;29500;29600;28840;181,16K;-0,75%
2014-08-25;29440;29360;29440;29320;336,75K;0,27%
2014-08-22;29360;29700;29700;29200;60,25K;-1,34%
2014-08-21;29760;29800;29800;29700;52,98K;-0,13%
2014-08-20;29800;29800;29860;29640;85,49K;0,34%
2014-08-19;29700;29980;30200;29600;122,93K;-0,13%
2014-08-15;29740;29600;30000;29500;396,57K;0,27%
2014-08-14;29660;29400;29700;29400;390,10K;1,09%
2014-08-13;29340;29260;29440;29220;263,95K;0,27%
2014-08-12;29260;28960;29320;28960;86,68K;0,90%
2014-08-11;29000;28480;29000;28480;57,54K;1,26%
2014-08-08;28640;28700;28800;28600;54,40K;0,28%
2014-08-06;28560;28700;28780;28520;274,79K;-1,52%
2014-08-05;29000;29080;29080;28900;195,15K;-0,07%
2014-08-04;29020;27900;29080;27900;859,11K;1,82%
2014-08-01;28500;28280;28500;28000;159,47K;0,71%
2014-07-31;28300;28400;28640;28080;124,55K;-1,67%
2014-07-30;28780;28700;28780;28500;140,52K;0,91%
2014-07-29;28520;28900;28940;28520;223,98K;-1,25%
2014-07-28;28880;28200;28940;28200;275,80K;2,48%
2014-07-25;28180;28000;28180;27940;314,33K;0,64%
2014-07-24;28000;27700;28000;27700;202,29K;1,08%
2014-07-23;27700;27460;27700;27420;225,88K;1,02%
2014-07-22;27420;27440;27440;27340;149,72K;0,15%
2014-07-21;27380;27320;27380;27320;104,81K;-0,44%
2014-07-18;27500;27400;27560;27380;318,10K;0,36%
2014-07-17;27400;27340;27400;27220;149,20K;0,00%
2014-07-16;27400;27300;27500;27240;264,15K;0,44%
2014-07-15;27280;26600;27280;26600;492,20K;2,48%
2014-07-14;26620;26360;26640;26360;92,72K;0,91%
2014-07-11;26380;26400;26400;26260;150,40K;0,30%
2014-07-10;26300;26340;26340;26260;144,89K;-0,38%
2014-07-09;26400;26360;26540;26340;132,35K;-0,38%
2014-07-08;26500;26500;26600;26440;100,32K;0,23%
2014-07-07;26440;26480;26500;26400;102,61K;-0,23%
2014-07-04;26500;26200;26500;26200;7,90K;0,30%
2014-07-03;26420;26600;26600;26240;511,80K;0,46%
2014-07-02;26300;26300;26340;26220;43,09K;-0,75%
2014-07-01;26500;26400;26500;26220;56,03K;-0,15%
2014-06-27;26540;26380;26560;26300;165,06K;0,53%
2014-06-26;26400;26320;26440;26320;511,39K;-0,60%
2014-06-25;26560;26600;26600;26520;94,38K;-0,08%
2014-06-24;26580;26780;26900;26580;43,43K;-1,41%
2014-06-20;26960;26820;26960;26820;103,47K;0,07%
2014-06-19;26940;26960;26980;26860;155,53K;0,00%
2014-06-18;26940;27000;27000;26740;109,57K;-0,22%
2014-06-17;27000;27000;27100;26840;556,30K;0,07%
2014-06-16;26980;26680;26980;26680;493,61K;1,58%
2014-06-13;26560;26600;26700;26520;180,13K;-0,15%
2014-06-12;26600;26600;26640;26520;227,14K;0,00%
2014-06-11;26600;26700;26700;26560;401,24K;-0,37%
2014-06-10;26700;26340;26820;26340;930,18K;1,37%
2014-06-09;26340;26240;26440;26100;456,65K;0,69%
2014-06-06;26160;26000;26400;26000;369,17K;0,62%
2014-06-05;26000;26000;26140;25960;312,92K;0,31%
2014-06-04;25920;26400;26740;25920;439,26K;-1,07%
2014-06-03;26200;25680;26360;25680;1,39M;2,34%
2014-05-30;25600;25240;25600;25160;11,55M;1,03%
2014-05-29;25340;25120;25340;25120;965,03K;0,40%
2014-05-28;25240;25200;25400;25160;468,98K;-0,08%
2014-05-27;25260;25400;25800;25260;844,48K;-0,71%
2014-05-26;25440;25640;25640;25360;202,46K;-0,70%
2014-05-23;25620;25700;26080;25620;299,98K;0,16%
2014-05-22;25580;25620;25620;25000;162,73K;1,11%
2014-05-21;25300;25040;25440;24920;257,42K;1,04%
2014-05-20;25040;25300;25340;25040;223,69K;-1,42%
2014-05-19;25400;25460;25640;25240;313,60K;-1,17%
2014-05-16;25700;25320;25700;25160;670,08K;1,18%
2014-05-15;25400;25800;25800;25400;620,05K;-2,91%
2014-05-14;26160;26220;26220;26000;434,52K;-0,91%
2014-05-13;26400;26460;26660;26340;102,69K;-0,98%
2014-05-12;26660;26600;26700;26400;78,54K;0,15%
2014-05-09;26620;26700;26700;26620;51,83K;-0,30%
2014-05-08;26700;26500;26800;26500;120,52K;0,75%
2014-05-07;26500;26400;26700;26400;46,03K;-0,75%
2014-05-06;26700;26520;26700;26520;16,46K;0,15%
2014-05-05;26660;26700;26700;26520;10,20K;-0,22%
2014-05-02;26720;26800;26900;26720;20,77K;0,45%
2014-04-30;26600;26980;26980;26600;35,51K;-1,41%
2014-04-29;26980;26460;26980;26360;66,79K;3,77%
2014-04-28;26000;26300;26460;26000;27,78K;-1,14%
2014-04-25;26300;26000;26380;25820;46,88K;-0,38%
2014-04-24;26400;26100;26400;26040;64,45K;-0,45%
2014-04-23;26520;26860;26860;26420;312,59K;-1,27%
2014-04-22;26860;26480;26860;26460;119,58K;0,98%
2014-04-21;26600;26260;26600;26260;10,18K;0,15%
2014-04-16;26560;26460;26560;26460;82,62K;0,23%
2014-04-15;26500;26700;26740;26100;58,10K;-1,49%
2014-04-14;26900;26800;26900;25700;97,62K;0,37%
2014-04-11;26800;26780;26800;26580;219,26K;0,37%
2014-04-10;26700;26400;26700;26360;121,84K;1,21%
2014-04-09;26380;26440;26440;25800;114,26K;-1,57%
2014-04-08;26800;26540;26800;26500;60,16K;-0,30%
2014-04-07;26880;27000;27000;26800;391,31K;-0,44%
2014-04-04;27000;27020;27020;26800;56,16K;-0,30%
2014-04-03;27080;26780;27080;26780;97,61K;1,12%
2014-04-02;26780;26560;26780;26500;54,86K;-0,30%
2014-04-01;26860;26300;26880;26300;275,41K;-0,30%
2014-03-31;26940;26400;26940;26200;100,03K;2,05%
2014-03-28;26400;26000;26400;26000;54,13K;1,54%
2014-03-27;26000;25720;26000;25720;118,33K;1,17%
2014-03-26;25700;25760;25760;25580;49,46K;-1,15%
2014-03-25;26000;25400;26000;25400;53,46K;3,17%
2014-03-21;25200;25840;25840;25200;79,97K;-1,25%
2014-03-20;25520;25200;25520;25180;17,53K;0,47%
2014-03-19;25400;25500;25500;25100;74,39K;-0,47%
2014-03-18;25520;25460;25520;25400;23,47K;0,24%
2014-03-17;25460;25360;25500;25360;72,40K;-0,39%
2014-03-14;25560;25240;25560;25000;68,99K;1,75%
2014-03-13;25120;25300;25500;25120;57,95K;-0,71%
2014-03-12;25300;25140;25300;25140;120,70K;1,20%
2014-03-11;25000;24500;25000;24500;93,03K;0,56%
2014-03-10;24860;25600;25600;24860;75,05K;-2,43%
2014-03-07;25480;25680;25680;24980;93,21K;-0,86%
2014-03-06;25700;25000;25800;25000;314,23K;3,21%
2014-03-05;24900;24640;24900;24620;77,16K;1,06%
2014-03-04;24640;23840;24980;23820;145,00K;3,36%
2014-03-03;23840;24100;24400;23840;298,38K;-1,08%
2014-02-28;24100;23860;24580;23860;398,08K;1,60%
2014-02-27;23720;23360;23920;23340;272,08K;1,54%
2014-02-26;23360;23100;23360;23000;69,09K;1,57%
2014-02-25;23000;23040;23040;23000;12,88K;-1,29%
2014-02-24;23300;22400;23420;22400;254,68K;4,02%
2014-02-21;22400;22360;22400;22200;81,90K;0,18%
2014-02-20;22360;22180;22360;22160;30,16K;-0,09%
2014-02-19;22380;22160;22380;22120;48,07K;-0,44%
2014-02-18;22480;22160;22500;22040;667,04K;2,09%
2014-02-17;22020;22100;22100;22020;6,89K;-0,54%
2014-02-14;22140;22200;22300;22140;30,70K;0,54%
2014-02-13;22020;22300;22300;22020;28,98K;-1,26%
2014-02-12;22300;22380;22380;22300;12,38K;-0,36%
2014-02-11;22380;22300;22680;22300;102,60K;1,73%
2014-02-10;22000;22420;22420;22000;83,63K;-2,14%
2014-02-07;22480;22400;22660;22360;641,26K;2,65%
2014-02-06;21900;21400;22100;21400;129,64K;2,34%
2014-02-05;21400;21300;21400;21100;185,42K;0,75%
2014-02-04;21240;21880;21880;21240;56,77K;-3,01%
2014-02-03;21900;21900;21900;21900;12,72K;-0,45%
2014-01-31;22000;21660;22000;21660;74,32K;0,92%
2014-01-30;21800;21980;21980;21700;28,26K;-0,82%
2014-01-29;21980;21640;21980;21640;57,64K;1,29%
2014-01-28;21700;22200;22360;21700;76,84K;-0,64%
2014-01-27;21840;22000;22320;21840;209,59K;0,09%
2014-01-24;21820;22200;22200;21820;195,16K;-2,76%
2014-01-23;22440;23000;23000;22440;50,43K;-2,01%
2014-01-22;22900;22520;22920;22520;113,05K;1,78%
2014-01-21;22500;22760;22780;22500;80,09K;0,90%
2014-01-20;22300;22880;22880;22300;6,93K;-0,98%
2014-01-17;22520;22540;22600;22500;11,48K;0,54%
2014-01-16;22400;22380;22940;22380;180,16K;0,18%
2014-01-15;22360;22360;22360;22360;7,18K;-0,89%
2014-01-14;22560;22560;22560;22560;4,85K;0,27%
2014-01-13;22500;22680;22680;22500;5,77K;-0,79%
2014-01-10;22680;23380;23380;22680;24,40K;-2,33%
2014-01-09;23220;23480;23480;23000;19,25K;-1,11%
2014-01-08;23480;23180;23480;23120;13,98K;1,65%
2014-01-07;23100;23600;23700;23100;40,87K;-1,70%
2014-01-03;23500;23500;23500;23500;1,69K;-0,59%
2014-01-02;23640;23720;23720;23640;21,32K;-0,76%
